sample_id,domain,label,is_in_tranco_1m,tranco_rank,tranco_rank_log,wayback_first_seen_days,wayback_last_seen_days,wayback_n_snapshots,wayback_active_window_days,wayback_first_status_ok,cert_history_count,cert_first_seen_days,cert_last_seen_days,cert_issuer_diversity,cert_is_free_only,cert_has_wildcard,cert_validity_median_days,cert_san_max,rdap_domain_age_days,rdap_age_risk,rdap_has_registrar,dns_resolved,asn_number,asn_age_days,asn_country
16103,alter-psi.ru,1,0,-1,-1.0,3317,425,791,2891,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,57724,3823,
16104,alter-psi.ru,0,0,-1,-1.0,3317,425,791,2891,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,57724,3823,
16105,alter-psi.ru,0,0,-1,-1.0,3317,425,791,2891,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,57724,3823,
16106,alter-psi.ru,0,0,-1,-1.0,3317,425,791,2891,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,57724,3823,
16107,alter-psi.ru,0,0,-1,-1.0,3317,425,791,2891,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,57724,3823,
16108,alter-psi.ru,0,0,-1,-1.0,3317,425,791,2891,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,57724,3823,
16109,alter-psi.ru,0,0,-1,-1.0,3317,425,791,2891,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,57724,3823,
16117,certolucianotours.ro,1,0,-1,-1.0,5042,2853,680,2188,1,9,3545,2879,1,0,0,90,7,-1,-1,-1,0,-1,-1,
16118,certolucianotours.ro,0,0,-1,-1.0,5042,2853,680,2188,1,9,3545,2879,1,0,0,90,7,-1,-1,-1,0,-1,-1,
16119,certolucianotours.ro,0,0,-1,-1.0,5042,2853,680,2188,1,9,3545,2879,1,0,0,90,7,-1,-1,-1,0,-1,-1,
16120,certolucianotours.ro,0,0,-1,-1.0,5042,2853,680,2188,1,9,3545,2879,1,0,0,90,7,-1,-1,-1,0,-1,-1,
16121,certolucianotours.ro,0,0,-1,-1.0,5042,2853,680,2188,1,9,3545,2879,1,0,0,90,7,-1,-1,-1,0,-1,-1,
16122,certolucianotours.ro,0,0,-1,-1.0,5042,2853,680,2188,1,9,3545,2879,1,0,0,90,7,-1,-1,-1,0,-1,-1,
16123,certolucianotours.ro,0,0,-1,-1.0,5042,2853,680,2188,1,9,3545,2879,1,0,0,90,7,-1,-1,-1,0,-1,-1,
16140,www.etipico.mx,1,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16141,www.etipico.mx,0,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16142,www.etipico.mx,0,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16143,www.etipico.mx,0,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16144,www.etipico.mx,0,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16145,www.etipico.mx,0,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16146,www.etipico.mx,0,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16299,www.drupocalan.ro,1,0,-1,-1.0,5450,97,496,5352,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,5606,8735,
16300,www.drupocalan.ro,0,0,-1,-1.0,5450,97,496,5352,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,5606,8735,
16301,www.drupocalan.ro,0,0,-1,-1.0,5450,97,496,5352,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,5606,8735,
16302,www.drupocalan.ro,0,0,-1,-1.0,5450,97,496,5352,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,5606,8735,
16304,www.drupocalan.ro,0,0,-1,-1.0,5450,97,496,5352,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,5606,8735,
16305,www.drupocalan.ro,0,0,-1,-1.0,5450,97,496,5352,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,5606,8735,
16306,solomiadesigns.com.au,1,0,-1,-1.0,4738,3517,1000,1221,0,16,4641,3750,3,0,1,196,2,-1,-1,-1,0,-1,-1,
16307,solomiadesigns.com.au,0,0,-1,-1.0,4738,3517,1000,1221,0,16,4641,3750,3,0,1,196,2,-1,-1,-1,0,-1,-1,
16308,solomiadesigns.com.au,0,0,-1,-1.0,4738,3517,1000,1221,0,16,4641,3750,3,0,1,196,2,-1,-1,-1,0,-1,-1,
16309,solomiadesigns.com.au,0,0,-1,-1.0,4738,3517,1000,1221,0,16,4641,3750,3,0,1,196,2,-1,-1,-1,0,-1,-1,
16310,solomiadesigns.com.au,0,0,-1,-1.0,4738,3517,1000,1221,0,16,4641,3750,3,0,1,196,2,-1,-1,-1,0,-1,-1,
16311,solomiadesigns.com.au,0,0,-1,-1.0,4738,3517,1000,1221,0,16,4641,3750,3,0,1,196,2,-1,-1,-1,0,-1,-1,
16312,solomiadesigns.com.au,0,0,-1,-1.0,4738,3517,1000,1221,0,16,4641,3750,3,0,1,196,2,-1,-1,-1,0,-1,-1,
16313,solomiadesigns.com.au,1,0,-1,-1.0,4738,3517,1000,1221,0,16,4641,3750,3,0,1,196,2,-1,-1,-1,0,-1,-1,
16314,solomiadesigns.com.au,0,0,-1,-1.0,4738,3517,1000,1221,0,16,4641,3750,3,0,1,196,2,-1,-1,-1,0,-1,-1,
16315,solomiadesigns.com.au,0,0,-1,-1.0,4738,3517,1000,1221,0,16,4641,3750,3,0,1,196,2,-1,-1,-1,0,-1,-1,
16316,solomiadesigns.com.au,0,0,-1,-1.0,4738,3517,1000,1221,0,16,4641,3750,3,0,1,196,2,-1,-1,-1,0,-1,-1,
16317,solomiadesigns.com.au,0,0,-1,-1.0,4738,3517,1000,1221,0,16,4641,3750,3,0,1,196,2,-1,-1,-1,0,-1,-1,
16318,solomiadesigns.com.au,0,0,-1,-1.0,4738,3517,1000,1221,0,16,4641,3750,3,0,1,196,2,-1,-1,-1,0,-1,-1,
16319,solomiadesigns.com.au,0,0,-1,-1.0,4738,3517,1000,1221,0,16,4641,3750,3,0,1,196,2,-1,-1,-1,0,-1,-1,
16320,capitalbusinessservicesllc.com,1,0,-1,-1.0,3885,314,55,3571,0,30,4325,197,2,0,0,366,2,2122,1,1,1,16509,9513,US
16321,capitalbusinessservicesllc.com,0,0,-1,-1.0,3885,314,55,3571,0,30,4325,197,2,0,0,366,2,2122,1,1,1,16509,9513,US
16322,capitalbusinessservicesllc.com,0,0,-1,-1.0,3885,314,55,3571,0,30,4325,197,2,0,0,366,2,2122,1,1,1,16509,9513,US
16323,capitalbusinessservicesllc.com,0,0,-1,-1.0,3885,314,55,3571,0,30,4325,197,2,0,0,366,2,2122,1,1,1,16509,9513,US
16324,capitalbusinessservicesllc.com,0,0,-1,-1.0,3885,314,55,3571,0,30,4325,197,2,0,0,366,2,2122,1,1,1,16509,9513,US
16326,capitalbusinessservicesllc.com,0,0,-1,-1.0,3885,314,55,3571,0,30,4325,197,2,0,0,366,2,2122,1,1,1,16509,9513,US
16329,drwind.com.br,1,0,-1,-1.0,6893,874,1000,6018,1,68,2003,49,8,1,1,89,2,237,2,1,1,13335,5790,US
16330,www.drwind.com.br,0,0,-1,-1.0,6893,874,1000,6018,1,0,-1,-1,0,-1,-1,-1,-1,237,2,1,0,-1,-1,
16331,www.drwind.com.br,0,0,-1,-1.0,6893,874,1000,6018,1,0,-1,-1,0,-1,-1,-1,-1,237,2,1,0,-1,-1,
16332,www.drwind.com.br,0,0,-1,-1.0,6893,874,1000,6018,1,0,-1,-1,0,-1,-1,-1,-1,237,2,1,0,-1,-1,
16333,www.drwind.com.br,0,0,-1,-1.0,6893,874,1000,6018,1,0,-1,-1,0,-1,-1,-1,-1,237,2,1,0,-1,-1,
16334,istanbulpiyanokursu.com,1,0,-1,-1.0,4641,2706,1000,1935,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16335,istanbulpiyanokursu.com,0,0,-1,-1.0,4641,2706,1000,1935,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16336,istanbulpiyanokursu.com,0,0,-1,-1.0,4641,2706,1000,1935,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16337,istanbulpiyanokursu.com,0,0,-1,-1.0,4641,2706,1000,1935,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16338,istanbulpiyanokursu.com,0,0,-1,-1.0,4641,2706,1000,1935,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16339,istanbulpiyanokursu.com,0,0,-1,-1.0,4641,2706,1000,1935,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16340,istanbulpiyanokursu.com,0,0,-1,-1.0,4641,2706,1000,1935,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16341,amsterdamhookahlounge.com,1,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16342,amsterdamhookahlounge.com,0,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16343,amsterdamhookahlounge.com,0,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16344,amsterdamhookahlounge.com,0,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16345,amsterdamhookahlounge.com,0,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16346,amsterdamhookahlounge.com,1,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16347,amsterdamhookahlounge.com,0,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16348,amsterdamhookahlounge.com,0,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16349,amsterdamhookahlounge.com,0,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16350,amsterdamhookahlounge.com,0,0,-1,-1.0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16360,sunlurepremiumbrands.com,1,0,-1,-1.0,4446,1610,265,2835,0,29,2647,1476,5,0,0,365,1,-1,-1,-1,0,-1,-1,
16361,sunlurepremiumbrands.com,0,0,-1,-1.0,4446,1610,265,2835,0,29,2647,1476,5,0,0,365,1,-1,-1,-1,0,-1,-1,
16363,sunlurepremiumbrands.com,0,0,-1,-1.0,4446,1610,265,2835,0,29,2647,1476,5,0,0,365,1,-1,-1,-1,0,-1,-1,
16364,sunlurepremiumbrands.com,0,0,-1,-1.0,4446,1610,265,2835,0,29,2647,1476,5,0,0,365,1,-1,-1,-1,0,-1,-1,
16365,sunlurepremiumbrands.com,0,0,-1,-1.0,4446,1610,265,2835,0,29,2647,1476,5,0,0,365,1,-1,-1,-1,0,-1,-1,
16366,sunlurepremiumbrands.com,0,0,-1,-1.0,4446,1610,265,2835,0,29,2647,1476,5,0,0,365,1,-1,-1,-1,0,-1,-1,
16370,sunlurepremiumbrands.com,1,0,-1,-1.0,4446,1610,265,2835,0,29,2647,1476,5,0,0,365,1,-1,-1,-1,0,-1,-1,
16371,sunlurepremiumbrands.com,0,0,-1,-1.0,4446,1610,265,2835,0,29,2647,1476,5,0,0,365,1,-1,-1,-1,0,-1,-1,
16373,sunlurepremiumbrands.com,0,0,-1,-1.0,4446,1610,265,2835,0,29,2647,1476,5,0,0,365,1,-1,-1,-1,0,-1,-1,
16374,sunlurepremiumbrands.com,0,0,-1,-1.0,4446,1610,265,2835,0,29,2647,1476,5,0,0,365,1,-1,-1,-1,0,-1,-1,
16375,sunlurepremiumbrands.com,0,0,-1,-1.0,4446,1610,265,2835,0,29,2647,1476,5,0,0,365,1,-1,-1,-1,0,-1,-1,
16376,sunlurepremiumbrands.com,0,0,-1,-1.0,4446,1610,265,2835,0,29,2647,1476,5,0,0,365,1,-1,-1,-1,0,-1,-1,
16377,www.rebeccawaldron.com,1,0,-1,-1.0,3622,615,22,3006,0,-1,-1,-1,-1,-1,-1,-1,-1,72,2,1,1,16509,9513,US
16378,rebeccawaldron.com,0,0,-1,-1.0,3622,615,22,3006,0,6,616,56,3,0,0,89,1,72,2,1,1,16509,9513,US
16379,rebeccawaldron.com,0,0,-1,-1.0,3622,615,22,3006,0,6,616,56,3,0,0,89,1,72,2,1,1,16509,9513,US
16380,rebeccawaldron.com,0,0,-1,-1.0,3622,615,22,3006,0,6,616,56,3,0,0,89,1,72,2,1,1,16509,9513,US
16381,rebeccawaldron.com,0,0,-1,-1.0,3622,615,22,3006,0,6,616,56,3,0,0,89,1,72,2,1,1,16509,9513,US
16410,tabucajuniors.com,1,0,-1,-1.0,5591,2797,1000,2793,1,11,3222,124,2,0,0,90,2,133,2,1,1,22612,5448,US
16411,tabucajuniors.com,0,0,-1,-1.0,5591,2797,1000,2793,1,11,3222,124,2,0,0,90,2,133,2,1,1,22612,5448,US
16413,tabucajuniors.com,0,0,-1,-1.0,5591,2797,1000,2793,1,11,3222,124,2,0,0,90,2,133,2,1,1,22612,5448,US
16414,tabucajuniors.com,0,0,-1,-1.0,5591,2797,1000,2793,1,11,3222,124,2,0,0,90,2,133,2,1,1,22612,5448,US
16415,tabucajuniors.com,0,0,-1,-1.0,5591,2797,1000,2793,1,11,3222,124,2,0,0,90,2,133,2,1,1,22612,5448,US
16416,tabucajuniors.com,0,0,-1,-1.0,5591,2797,1000,2793,1,11,3222,124,2,0,0,90,2,133,2,1,1,22612,5448,US
16423,w3cab.com,1,0,-1,-1.0,4262,3161,1000,1100,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16424,w3cab.com,0,0,-1,-1.0,4262,3161,1000,1100,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16425,w3cab.com,0,0,-1,-1.0,4262,3161,1000,1100,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16426,w3cab.com,0,0,-1,-1.0,4262,3161,1000,1100,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16427,w3cab.com,0,0,-1,-1.0,4262,3161,1000,1100,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16428,w3cab.com,0,0,-1,-1.0,4262,3161,1000,1100,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16429,w3cab.com,0,0,-1,-1.0,4262,3161,1000,1100,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16436,boligrafospromocion.com.ar,1,0,-1,-1.0,4115,2572,176,1542,0,31,3479,2266,2,0,0,90,8,-1,-1,-1,0,-1,-1,
16437,boligrafospromocion.com.ar,0,0,-1,-1.0,4115,2572,176,1542,0,31,3479,2266,2,0,0,90,8,-1,-1,-1,0,-1,-1,
16438,boligrafospromocion.com.ar,0,0,-1,-1.0,4115,2572,176,1542,0,31,3479,2266,2,0,0,90,8,-1,-1,-1,0,-1,-1,
16439,boligrafospromocion.com.ar,0,0,-1,-1.0,4115,2572,176,1542,0,31,3479,2266,2,0,0,90,8,-1,-1,-1,0,-1,-1,
16440,boligrafospromocion.com.ar,0,0,-1,-1.0,4115,2572,176,1542,0,31,3479,2266,2,0,0,90,8,-1,-1,-1,0,-1,-1,
16441,boligrafospromocion.com.ar,0,0,-1,-1.0,4115,2572,176,1542,0,31,3479,2266,2,0,0,90,8,-1,-1,-1,0,-1,-1,
16442,boligrafospromocion.com.ar,0,0,-1,-1.0,4115,2572,176,1542,0,31,3479,2266,2,0,0,90,8,-1,-1,-1,0,-1,-1,
16443,cubaculturismo.com,1,0,-1,-1.0,6231,2843,1000,3387,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16444,cubaculturismo.com,0,0,-1,-1.0,6231,2843,1000,3387,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16445,cubaculturismo.com,0,0,-1,-1.0,6231,2843,1000,3387,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16446,cubaculturismo.com,0,0,-1,-1.0,6231,2843,1000,3387,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16447,cubaculturismo.com,0,0,-1,-1.0,6231,2843,1000,3387,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16448,cubaculturismo.com,0,0,-1,-1.0,6231,2843,1000,3387,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16449,cubaculturismo.com,0,0,-1,-1.0,6231,2843,1000,3387,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16450,masasandalyesuslemeleri.info,1,0,-1,-1.0,4853,2842,505,2011,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16451,masasandalyesuslemeleri.info,0,0,-1,-1.0,4853,2842,505,2011,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16452,masasandalyesuslemeleri.info,0,0,-1,-1.0,4853,2842,505,2011,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16453,masasandalyesuslemeleri.info,0,0,-1,-1.0,4853,2842,505,2011,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16454,masasandalyesuslemeleri.info,0,0,-1,-1.0,4853,2842,505,2011,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16455,masasandalyesuslemeleri.info,0,0,-1,-1.0,4853,2842,505,2011,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16456,masasandalyesuslemeleri.info,0,0,-1,-1.0,4853,2842,505,2011,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16457,masasandalyesuslemeleri.info,1,0,-1,-1.0,4853,2842,505,2011,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16458,masasandalyesuslemeleri.info,0,0,-1,-1.0,4853,2842,505,2011,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16459,masasandalyesuslemeleri.info,0,0,-1,-1.0,4853,2842,505,2011,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16460,masasandalyesuslemeleri.info,0,0,-1,-1.0,4853,2842,505,2011,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16461,masasandalyesuslemeleri.info,0,0,-1,-1.0,4853,2842,505,2011,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16462,masasandalyesuslemeleri.info,0,0,-1,-1.0,4853,2842,505,2011,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16463,masasandalyesuslemeleri.info,0,0,-1,-1.0,4853,2842,505,2011,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16470,www.starfleetepsilon.com,1,0,-1,-1.0,4765,2516,111,2249,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16471,www.starfleetepsilon.com,0,0,-1,-1.0,4765,2516,111,2249,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16472,www.starfleetepsilon.com,0,0,-1,-1.0,4765,2516,111,2249,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16473,www.starfleetepsilon.com,0,0,-1,-1.0,4765,2516,111,2249,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16491,steelplan.rs,1,0,-1,-1.0,3625,2888,590,736,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16492,steelplan.rs,0,0,-1,-1.0,3625,2888,590,736,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16493,steelplan.rs,0,0,-1,-1.0,3625,2888,590,736,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16494,steelplan.rs,0,0,-1,-1.0,3625,2888,590,736,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16495,steelplan.rs,0,0,-1,-1.0,3625,2888,590,736,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16497,steelplan.rs,0,0,-1,-1.0,3625,2888,590,736,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16502,deck.pt,1,0,-1,-1.0,4054,1906,1000,2148,1,82,3266,1896,2,0,0,90,8,-1,-1,-1,1,16276,20594,
16503,deck.pt,0,0,-1,-1.0,4054,1906,1000,2148,1,82,3266,1896,2,0,0,90,8,-1,-1,-1,1,16276,20594,
16504,deck.pt,0,0,-1,-1.0,4054,1906,1000,2148,1,82,3266,1896,2,0,0,90,8,-1,-1,-1,1,16276,20594,
16507,deck.pt,0,0,-1,-1.0,4054,1906,1000,2148,1,82,3266,1896,2,0,0,90,8,-1,-1,-1,1,16276,20594,
16508,deck.pt,0,0,-1,-1.0,4054,1906,1000,2148,1,82,3266,1896,2,0,0,90,8,-1,-1,-1,1,16276,20594,
16552,envisionthesusquehanna.org,1,0,-1,-1.0,4573,273,1000,4299,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16553,envisionthesusquehanna.org,0,0,-1,-1.0,4573,273,1000,4299,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16554,envisionthesusquehanna.org,0,0,-1,-1.0,4573,273,1000,4299,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16555,envisionthesusquehanna.org,0,0,-1,-1.0,4573,273,1000,4299,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16556,envisionthesusquehanna.org,0,0,-1,-1.0,4573,273,1000,4299,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16557,envisionthesusquehanna.org,0,0,-1,-1.0,4573,273,1000,4299,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16558,envisionthesusquehanna.org,0,0,-1,-1.0,4573,273,1000,4299,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16654,alfaip.net,1,0,-1,-1.0,4401,425,1000,3975,1,38,1178,351,5,0,1,89,2,-1,-1,-1,0,-1,-1,
16655,alfaip.net,0,0,-1,-1.0,4401,425,1000,3975,1,38,1178,351,5,0,1,89,2,-1,-1,-1,0,-1,-1,
16656,alfaip.net,0,0,-1,-1.0,4401,425,1000,3975,1,38,1178,351,5,0,1,89,2,-1,-1,-1,0,-1,-1,
16657,alfaip.net,0,0,-1,-1.0,4401,425,1000,3975,1,38,1178,351,5,0,1,89,2,-1,-1,-1,0,-1,-1,
16658,alfaip.net,0,0,-1,-1.0,4401,425,1000,3975,1,38,1178,351,5,0,1,89,2,-1,-1,-1,0,-1,-1,
16659,alfaip.net,0,0,-1,-1.0,4401,425,1000,3975,1,38,1178,351,5,0,1,89,2,-1,-1,-1,0,-1,-1,
16660,alfaip.net,0,0,-1,-1.0,4401,425,1000,3975,1,38,1178,351,5,0,1,89,2,-1,-1,-1,0,-1,-1,
16673,www.expeditelectronics.com,0,0,-1,-1.0,4599,278,1000,4321,1,-1,-1,-1,-1,-1,-1,-1,-1,3131,1,1,1,206834,3492,
16674,www.expeditelectronics.com,0,0,-1,-1.0,4599,278,1000,4321,1,-1,-1,-1,-1,-1,-1,-1,-1,3131,1,1,1,206834,3492,
16675,www.expeditelectronics.com,0,0,-1,-1.0,4599,278,1000,4321,1,-1,-1,-1,-1,-1,-1,-1,-1,3131,1,1,1,206834,3492,
16676,www.expeditelectronics.com,0,0,-1,-1.0,4599,278,1000,4321,1,-1,-1,-1,-1,-1,-1,-1,-1,3131,1,1,1,206834,3492,
16677,www.expeditelectronics.com,0,0,-1,-1.0,4599,278,1000,4321,1,-1,-1,-1,-1,-1,-1,-1,-1,3131,1,1,1,206834,3492,
16678,www.expeditelectronics.com,0,0,-1,-1.0,4599,278,1000,4321,1,-1,-1,-1,-1,-1,-1,-1,-1,3131,1,1,1,206834,3492,
16693,ayudapymes.cl,1,0,-1,-1.0,4658,467,404,4191,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16694,www.ayudapymes.cl,0,0,-1,-1.0,4658,467,404,4191,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16695,ayudapymes.cl,0,0,-1,-1.0,4658,467,404,4191,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16696,ayudapymes.cl,0,0,-1,-1.0,4658,467,404,4191,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16700,studio213.us,1,0,-1,-1.0,4594,118,1000,4475,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16701,studio213.us,0,0,-1,-1.0,4594,118,1000,4475,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16703,studio213.us,0,0,-1,-1.0,4594,118,1000,4475,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16704,studio213.us,0,0,-1,-1.0,4594,118,1000,4475,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16705,studio213.us,0,0,-1,-1.0,4594,118,1000,4475,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16722,krakow24.info,1,0,-1,-1.0,6643,2571,1000,4072,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16723,krakow24.info,0,0,-1,-1.0,6643,2571,1000,4072,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16726,krakow24.info,0,0,-1,-1.0,6643,2571,1000,4072,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16727,krakow24.info,0,0,-1,-1.0,6643,2571,1000,4072,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
16728,krakow24.info,0,0,-1,-1.0,6643,2571,1000,4072,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,
