sample_id,sample_name,label,prob_sn,prob_pg,sn_pg_agreement,sn_pg_diff,max_prob,min_prob,domain_length,n_dots_domain,n_subdomains,domain_entropy,has_ip_address,has_https,domain_digit_ratio,html_length,n_forms,n_password_inputs,n_external_links_ratio
18238,18238_chiptelecom.com.br,0,0.198615,0.003795,1,0.19481995433155117,0.19861540704880398,0.003795452717252806,18,2,1,3.4613201402110083,0,0,0.0,15541,0,0,0.2903225806451613
18239,18239_chiptelecom.com.br,0,0.250401,0.005538,1,0.24486381893321107,0.2504013977052568,0.005537578772045745,18,2,1,3.4613201402110083,0,0,0.0,16055,0,0,0.2894736842105263
18240,18240_chiptelecom.com.br,0,0.313777,0.006375,1,0.3074026219494977,0.3137772025132828,0.006374580563785096,18,2,1,3.4613201402110083,0,0,0.0,18971,1,0,0.8709677419354839
18241,18241_chiptelecom.com.br,0,0.220139,0.001681,1,0.21845830301549793,0.22013948980741493,0.0016811867919170101,18,2,1,3.4613201402110083,0,0,0.0,17783,1,0,0.9534883720930233
18242,18242_chiptelecom.com.br,0,0.197071,0.001806,1,0.19526525061327352,0.19707138851220418,0.001806137898930679,18,2,1,3.4613201402110083,0,0,0.0,64356,0,0,0.07627118644067797
18271,18271_alexinsulation.com,0,0.220372,0.069104,1,0.15126803305484887,0.2203715829906865,0.06910354993583762,18,1,0,3.6143694458867563,0,0,0.0,67753,0,0,2.0
18272,18272_alexinsulation.com,0,0.206633,0.122411,1,0.08422249265065421,0.20663316102562224,0.12241066837496803,18,1,0,3.6143694458867563,0,0,0.0,39609,0,0,3.8333333333333335
18273,18273_alexinsulation.com,0,0.220372,0.069104,1,0.15126803305484887,0.2203715829906865,0.06910354993583762,18,1,0,3.6143694458867563,0,0,0.0,67753,0,0,2.0
18274,18274_alexinsulation.com,0,0.20931,0.113959,1,0.09535103297710573,0.20930964127676988,0.11395860829966414,18,1,0,3.6143694458867563,0,0,0.0,37883,0,0,3.6842105263157894
18275,18275_alexinsulation.com,0,0.241329,0.053848,1,0.18748126052625397,0.24132949199614018,0.053848231469886224,18,1,0,3.6143694458867563,0,0,0.0,39525,0,0,2.72
18276,18276_alexinsulation.com,0,0.224776,0.060942,1,0.16383367427309092,0.22477593678438845,0.060942262511297515,18,1,0,3.6143694458867563,0,0,0.0,40117,0,0,2.5185185185185186
18278,18278_sigurnakuca-beograd.com,0,0.190856,0.020801,1,0.17005486226528668,0.1908558484323709,0.02080098616708424,23,1,0,3.8820451081368628,0,0,0.0,20898,0,0,0.391304347826087
18279,18279_sigurnakuca-beograd.com,0,0.189366,0.013118,1,0.17624872839852002,0.18936634628841476,0.013117617889894727,23,1,0,3.8820451081368628,0,0,0.0,20463,0,0,0.43478260869565216
18281,18281_sigurnakuca-beograd.com,0,0.192899,0.021615,1,0.17128334897310646,0.19289854717132915,0.02161519819822268,23,1,0,3.8820451081368628,0,0,0.0,16895,0,0,0.3125
18282,18282_sigurnakuca-beograd.com,0,0.204028,0.01407,1,0.18995832702747917,0.2040281908340391,0.014069863806559939,23,1,0,3.8820451081368628,0,0,0.0,19946,1,1,0.1724137931034483
18283,18283_sigurnakuca-beograd.com,0,0.193272,0.022221,1,0.17105047180922825,0.19327173795797858,0.02222126614875034,23,1,0,3.8820451081368628,0,0,0.0,16012,0,0,0.3125
18285,18285_www.inas.gov.mz,0,0.98324,0.006156,0,0.9770836624079177,0.9832397337168037,0.006156071308886097,15,3,2,3.2729055953200556,0,0,0.0,71179,1,0,0.6413043478260869
18287,18287_www.inas.gov.mz,0,0.98324,0.006156,0,0.9770836586826274,0.9832397299915134,0.006156071308886097,15,3,2,3.2729055953200556,0,0,0.0,71183,1,0,0.6413043478260869
18288,18288_www.inas.gov.mz,0,0.99687,0.009694,0,0.9871763878614115,0.9968703270879145,0.009693939226502996,15,3,2,3.2729055953200556,0,0,0.0,60257,2,0,0.75
18289,18289_www.inas.gov.mz,0,0.996267,0.008614,0,0.9876532517073351,0.9962671793325025,0.008613927625167465,15,3,2,3.2729055953200556,0,0,0.0,62830,2,0,0.75
18290,18290_www.inas.gov.mz,0,0.997046,0.009296,0,0.9877504609857516,0.9970461317002638,0.009295670714512186,15,3,2,3.2729055953200556,0,0,0.0,61041,2,0,0.75
18333,18333_instantautotitleloans.com,0,0.179978,0.019877,1,0.16010098013148005,0.17997811795393104,0.019877137822451,25,1,0,3.3688840705376353,0,1,0.0,57142,2,0,2.8214285714285716
18334,18334_instantautotitleloans.com,0,0.181065,0.031245,1,0.14981946206059263,0.18106489308432616,0.031245431023733537,25,1,0,3.3688840705376353,0,1,0.0,45722,2,0,2.9166666666666665
18335,18335_instantautotitleloans.com,0,0.297769,0.821792,0,0.5240228961116055,0.821792308850137,0.2977694127385315,25,1,0,3.3688840705376353,0,1,0.0,9639,0,0,10.0
18336,18336_instantautotitleloans.com,0,0.179978,0.019877,1,0.16010098013148005,0.17997811795393104,0.019877137822451,25,1,0,3.3688840705376353,0,1,0.0,57142,2,0,2.8214285714285716
18337,18337_instantautotitleloans.com,0,0.180294,0.028741,1,0.1515527899128607,0.18029421354827502,0.028741423635414324,25,1,0,3.3688840705376353,0,1,0.0,50533,2,0,2.121212121212121
18338,18338_instantautotitleloans.com,0,0.181198,0.033903,1,0.14729444203573977,0.18119785546957123,0.03390341343383147,25,1,0,3.3688840705376353,0,1,0.0,44113,2,0,2.7037037037037037
18342,18342_instantautotitleloans.com,0,0.179978,0.019877,1,0.16010098013148005,0.17997811795393104,0.019877137822451,25,1,0,3.3688840705376353,0,1,0.0,57142,2,0,2.8214285714285716
18343,18343_instantautotitleloans.com,0,0.181065,0.031245,1,0.1498194612028461,0.18106489222657962,0.031245431023733537,25,1,0,3.3688840705376353,0,1,0.0,45722,2,0,2.9166666666666665
18344,18344_instantautotitleloans.com,0,0.297769,0.821792,0,0.5240228997352794,0.821792308850137,0.2977694091148576,25,1,0,3.3688840705376353,0,1,0.0,9639,0,0,10.0
18345,18345_instantautotitleloans.com,0,0.179978,0.019877,1,0.16010098013148005,0.17997811795393104,0.019877137822451,25,1,0,3.3688840705376353,0,1,0.0,57142,2,0,2.8214285714285716
18346,18346_instantautotitleloans.com,0,0.180294,0.028741,1,0.1515527899128607,0.18029421354827502,0.028741423635414324,25,1,0,3.3688840705376353,0,1,0.0,50533,2,0,2.121212121212121
18347,18347_instantautotitleloans.com,0,0.181198,0.033903,1,0.14729444246467577,0.18119785589850723,0.03390341343383147,25,1,0,3.3688840705376353,0,1,0.0,44113,2,0,2.7037037037037037
18424,18424_unlulerinboylari.com,0,0.303685,0.004769,1,0.29891578136139907,0.3036852274955041,0.004769446134105,20,1,0,3.5841837197791886,0,0,0.0,29809,1,0,0.04807692307692308
18425,18425_unlulerinboylari.com,0,0.303685,0.004769,1,0.2989157850583377,0.30368523119244273,0.004769446134105,20,1,0,3.5841837197791886,0,0,0.0,29809,1,0,0.04807692307692308
18426,18426_unlulerinboylari.com,0,0.425329,0.029552,1,0.39577656010333145,0.4253285566945282,0.02955199659119672,20,1,0,3.5841837197791886,0,0,0.0,24590,0,0,0.09333333333333334
18427,18427_unlulerinboylari.com,0,0.421149,0.024893,1,0.39625593579427615,0.4211493139635789,0.024893378169302774,20,1,0,3.5841837197791886,0,0,0.0,26185,0,0,0.12
18428,18428_unlulerinboylari.com,0,0.422661,0.029679,1,0.39298249543584796,0.4226613500099927,0.02967885457414479,20,1,0,3.5841837197791886,0,0,0.0,24535,0,0,0.09333333333333334
18429,18429_unlulerinboylari.com,0,0.349679,0.021335,1,0.32834392276502034,0.3496787002021611,0.02133477743714072,20,1,0,3.5841837197791886,0,0,0.0,28401,0,0,0.09333333333333334
18443,18443_choralrisers.com,0,0.207655,0.030292,1,0.1773629082665695,0.2076552203217914,0.030292312055221905,16,1,0,3.327819531114783,0,1,0.0,48821,2,0,2.051948051948052
18444,18444_choralrisers.com,0,0.225661,0.030258,1,0.1954026503913951,0.22566080219778228,0.0302581518063872,16,1,0,3.327819531114783,0,1,0.0,39610,2,0,1.835820895522388
18445,18445_choralrisers.com,0,0.225661,0.030258,1,0.1954026503913951,0.22566080219778228,0.0302581518063872,16,1,0,3.327819531114783,0,1,0.0,39625,2,0,1.835820895522388
18450,18450_choralrisers.com,0,0.207655,0.030292,1,0.17736284866192473,0.20765516071714663,0.030292312055221905,16,1,0,3.327819531114783,0,1,0.0,48821,2,0,2.051948051948052
18451,18451_choralrisers.com,0,0.225661,0.030258,1,0.1954026503913951,0.22566080219778228,0.0302581518063872,16,1,0,3.327819531114783,0,1,0.0,39620,2,0,1.835820895522388
18452,18452_choralrisers.com,0,0.225661,0.030258,1,0.1954026503913951,0.22566080219778228,0.0302581518063872,16,1,0,3.327819531114783,0,1,0.0,39625,2,0,1.835820895522388
18457,18457_lafirmalegal.com,0,0.180279,0.008883,1,0.17139602084911554,0.18027949180965652,0.008883470960540981,16,1,0,3.2806390622295662,0,0,0.0,25578,0,0,2.1714285714285713
18458,18458_lafirmalegal.com,0,0.180279,0.008883,1,0.17139602084911554,0.18027949180965652,0.008883470960540981,16,1,0,3.2806390622295662,0,0,0.0,25578,0,0,2.1714285714285713
18459,18459_lafirmalegal.com,0,0.1935,0.007059,1,0.18644107470842183,0.19349990142041018,0.0070588267119883604,16,1,0,3.2806390622295662,0,0,0.0,19788,1,0,2.740740740740741
18460,18460_lafirmalegal.com,0,0.183194,0.010309,1,0.17288534987311233,0.1831943788572945,0.010309028984182183,16,1,0,3.2806390622295662,0,0,0.0,17819,0,0,2.6923076923076925
18461,18461_lafirmalegal.com,0,0.183594,0.012135,1,0.1714587011190643,0.18359382187055917,0.012135120751494869,16,1,0,3.2806390622295662,0,0,0.0,17328,0,0,2.6923076923076925
18462,18462_lafirmalegal.com,0,0.18134,0.001619,1,0.17972096543384045,0.18134002996947407,0.0016190645356336374,16,1,0,3.2806390622295662,0,0,0.0,29151,1,0,1.588235294117647
18464,18464_www.mercantile-islamilife.com,0,0.999935,0.018429,0,0.9815057379693392,0.9999346782690999,0.01842894029976072,29,2,1,3.71937582241537,0,0,0.0,54132,0,0,2.2708333333333335
18466,18466_www.mercantile-islamilife.com,0,0.999956,0.026729,0,0.9732273045746763,0.9999562796117081,0.026728975037031723,29,2,1,3.71937582241537,0,0,0.0,31736,0,0,2.292682926829268
18467,18467_www.mercantile-islamilife.com,0,0.999935,0.018429,0,0.9815057379693392,0.9999346782690999,0.01842894029976072,29,2,1,3.71937582241537,0,0,0.0,53838,0,0,2.2708333333333335
18468,18468_www.mercantile-islamilife.com,0,0.999999,0.029812,0,0.9701874448235329,0.9999990083514381,0.029811563527905153,29,2,1,3.71937582241537,0,0,0.0,62153,1,2,2.3255813953488373
18469,18469_www.mercantile-islamilife.com,0,0.999954,0.015691,0,0.9842632368799293,0.9999544782358705,0.01569124135594112,29,2,1,3.71937582241537,0,0,0.0,31906,0,0,2.0833333333333335
18471,18471_nanang.net,0,0.181061,0.026603,1,0.15445787152587012,0.1810612610329938,0.026603389507123678,10,1,0,2.321928094887362,0,0,0.0,63395,1,2,3.0285714285714285
18472,18472_nanang.net,0,0.192216,0.187466,1,0.004750246289696114,0.19221615802913683,0.18746591173944072,10,1,0,2.321928094887362,0,0,0.0,26387,0,2,6.333333333333333
18473,18473_nanang.net,0,0.18619,0.042148,1,0.14404256887051417,0.1861904164644006,0.042147847593886435,10,1,0,2.321928094887362,0,0,0.0,41894,1,2,8.222222222222221
18474,18474_nanang.net,0,0.18711,0.072365,1,0.1147445728184977,0.1871100697534619,0.07236549693496419,10,1,0,2.321928094887362,0,0,0.0,32013,2,2,2.484848484848485
18475,18475_nanang.net,0,0.184915,0.102412,1,0.08250291013495428,0.1849149575415454,0.10241204740659113,10,1,0,2.321928094887362,0,0,0.0,24773,0,2,7.0
18476,18476_nanang.net,0,0.183819,0.091008,1,0.09281146462070756,0.1838192660413691,0.09100780142066155,10,1,0,2.321928094887362,0,0,0.0,24681,0,2,6.875
18521,18521_ristorantespagnolo.com,0,0.182294,0.00831,1,0.17398351303784013,0.18229381379272291,0.008310300754882783,22,1,0,3.641249800455478,0,0,0.0,112799,4,1,1.7687074829931972
18522,18522_ristorantespagnolo.com,0,0.182596,0.007393,1,0.17520238875101712,0.18259555452107068,0.007393165770053554,22,1,0,3.641249800455478,0,0,0.0,86510,4,1,1.7881355932203389
18523,18523_ristorantespagnolo.com,0,0.182699,0.007376,1,0.17532361156665102,0.18269921409641166,0.007375602529760628,22,1,0,3.641249800455478,0,0,0.0,84727,4,1,1.7685950413223142
18524,18524_ristorantespagnolo.com,0,0.183461,0.011771,1,0.1716900062120289,0.18346148862680267,0.011771482414773757,22,1,0,3.641249800455478,0,0,0.0,79954,4,1,1.93
18525,18525_ristorantespagnolo.com,0,0.182722,0.007914,1,0.17480801228860826,0.18272205764795857,0.007914045359350296,22,1,0,3.641249800455478,0,0,0.0,83538,4,1,1.8035714285714286
18526,18526_ristorantespagnolo.com,0,0.182542,0.007216,1,0.1753251666632887,0.18254166602070665,0.007216499357417947,22,1,0,3.641249800455478,0,0,0.0,87005,4,1,1.75
18528,18528_www.mihci.net.au,0,1.0,0.015124,0,0.9848761330659365,0.9999998230378575,0.015123689971921057,16,3,2,3.2806390622295662,0,0,0.0,47030,0,0,2.1818181818181817
18529,18529_www.mihci.net.au,0,1.0,0.012048,0,0.9879513123063737,0.9999997826585167,0.01204847035214312,16,3,2,3.2806390622295662,0,0,0.0,36165,0,0,0.8461538461538461
18530,18530_www.mihci.net.au,0,1.0,0.021827,0,0.9781732682921607,0.9999999662515987,0.02182669795943804,16,3,2,3.2806390622295662,0,0,0.0,31489,0,0,0.8461538461538461
18532,18532_www.mihci.net.au,0,1.0,0.01219,0,0.9878094956266162,0.9999999525409996,0.012190456914383375,16,3,2,3.2806390622295662,0,0,0.0,28105,0,0,0.9444444444444444
18533,18533_www.mihci.net.au,0,1.0,0.034537,0,0.9654631680024612,0.9999999406802768,0.03453677267781551,16,3,2,3.2806390622295662,0,0,0.0,31808,0,0,0.8461538461538461
18537,18537_www.comptoneye.com,0,0.992067,0.01102,0,0.9810468047422285,0.9920668345228889,0.011020029780660412,18,2,1,3.1971597234241487,0,0,0.0,260131,4,1,1.9726027397260273
18538,18538_www.comptoneye.com,0,0.992067,0.01102,0,0.9810468066743873,0.9920668364550477,0.011020029780660412,18,2,1,3.1971597234241487,0,0,0.0,260085,4,1,1.9726027397260273
18539,18539_www.comptoneye.com,0,0.99322,0.004522,0,0.9886971713928645,0.9932196693410053,0.004522497948140758,18,2,1,3.1971597234241487,0,0,0.0,323656,5,1,1.6037735849056605
18540,18540_www.comptoneye.com,0,0.995464,0.010819,0,0.9846452452950415,0.9954637760684116,0.01081853077337015,18,2,1,3.1971597234241487,0,0,0.0,251536,4,1,1.7352941176470589
18541,18541_www.comptoneye.com,0,0.995186,0.008356,0,0.9868302651953413,0.995185837201424,0.008355572006082593,18,2,1,3.1971597234241487,0,0,0.0,246881,5,1,1.838235294117647
18576,18576_www.minhabailarina.com.br,0,0.37145,0.035795,1,0.33565484474623036,0.3714502676240198,0.03579542287778942,21,2,1,3.308751351247166,0,0,0.0,63789,2,0,1.4623655913978495
18577,18577_www.minhabailarina.com.br,0,0.37145,0.035795,1,0.33565477769223834,0.37145020057002776,0.03579542287778942,21,2,1,3.308751351247166,0,0,0.0,63789,2,0,1.4623655913978495
18578,18578_www.minhabailarina.com.br,0,0.37145,0.035795,1,0.33565484474623036,0.3714502676240198,0.03579542287778942,21,2,1,3.308751351247166,0,0,0.0,63787,2,0,1.4623655913978495
18579,18579_www.minhabailarina.com.br,0,0.37145,0.035795,1,0.33565477769223834,0.37145020057002776,0.03579542287778942,21,2,1,3.308751351247166,0,0,0.0,63786,2,0,1.4623655913978495
18580,18580_www.minhabailarina.com.br,0,0.37145,0.035795,1,0.3356547851415856,0.371450208019375,0.03579542287778942,21,2,1,3.308751351247166,0,0,0.0,63789,2,0,1.4623655913978495
18581,18581_www.minhabailarina.com.br,0,0.37145,0.035795,1,0.335654814943908,0.3714502378216974,0.03579542287778942,21,2,1,3.308751351247166,0,0,0.0,63785,2,0,1.4623655913978495
18583,18583_www.infocin.com.br,0,0.999865,0.231684,0,0.7681807660860119,0.9998652588754576,0.2316844927894457,18,3,2,3.197159723424149,0,0,0.0,22394,4,0,0.2
18585,18585_www.infocin.com.br,0,1.0,0.377284,0,0.6227156969128382,0.9999999967018368,0.3772842997889986,18,3,2,3.197159723424149,0,0,0.0,2217,0,0,2.0
18587,18587_www.infocin.com.br,0,1.0,0.297538,0,0.702461919524535,0.9999999456111367,0.2975380260866017,18,3,2,3.197159723424149,0,0,0.0,3550,1,1,4.0
18588,18588_www.infocin.com.br,0,0.999985,0.882236,1,0.11774896756439956,0.9999848620262096,0.88223589446181,18,3,2,3.197159723424149,0,0,0.0,44728,0,0,1.0
18590,18590_omanhe.com.br,0,0.180459,0.004553,1,0.17590578432455217,0.18045859031644174,0.00455280599188956,13,2,1,3.238901256602631,0,0,0.0,114896,3,0,2.2325581395348837
18591,18591_omanhe.com.br,0,0.181644,0.005282,1,0.17636227690475925,0.1816439663549272,0.005281689450167944,13,2,1,3.238901256602631,0,0,0.0,94195,4,0,2.4536082474226806
18592,18592_omanhe.com.br,0,0.181526,0.005207,1,0.17631850604895102,0.181525531496191,0.005207025447239962,13,2,1,3.238901256602631,0,0,0.0,97422,4,0,2.4242424242424243
18593,18593_omanhe.com.br,0,0.180028,0.004157,1,0.17587061188889,0.18002769833526822,0.0041570864463782095,13,2,1,3.238901256602631,0,0,0.0,106018,3,0,2.4615384615384617
18594,18594_omanhe.com.br,0,0.181477,0.004749,1,0.17672783324532218,0.18147676875790286,0.00474893551258067,13,2,1,3.238901256602631,0,0,0.0,97345,4,0,2.43
18595,18595_omanhe.com.br,0,0.181474,0.005051,1,0.17642311926078516,0.18147400958776072,0.005050890326975572,13,2,1,3.238901256602631,0,0,0.0,97242,4,0,2.42
18616,18616_www.comptoneye.com,0,0.992067,0.01102,0,0.9810468140554542,0.9920668438361147,0.011020029780660412,18,2,1,3.1971597234241487,0,0,0.0,260133,4,1,1.9726027397260273
18617,18617_www.comptoneye.com,0,0.992067,0.01102,0,0.9810468140554542,0.9920668438361147,0.011020029780660412,18,2,1,3.1971597234241487,0,0,0.0,260085,4,1,1.9726027397260273
18618,18618_www.comptoneye.com,0,0.99322,0.004522,0,0.9886971578886872,0.9932196558368279,0.004522497948140758,18,2,1,3.1971597234241487,0,0,0.0,323652,5,1,1.6037735849056605
18619,18619_www.comptoneye.com,0,0.994682,0.011267,0,0.9834152822354061,0.9946819856706051,0.01126670343519899,18,2,1,3.1971597234241487,0,0,0.0,252382,4,1,1.7941176470588236
18620,18620_www.comptoneye.com,0,0.995186,0.008356,0,0.9868302567438417,0.9951858287499243,0.008355572006082593,18,2,1,3.1971597234241487,0,0,0.0,246882,5,1,1.838235294117647
18621,18621_www.comptoneye.com,0,0.994905,0.009,0,0.9859047230377289,0.9949051471679218,0.009000424130192874,18,2,1,3.1971597234241487,0,0,0.0,245990,4,1,1.8
18623,18623_www.laika.it,0,0.997119,0.00529,0,0.991829537962113,0.9971193148983636,0.005289776936250494,12,2,1,2.688721875540867,0,0,0.0,30233,1,0,0.9074074074074074
18624,18624_www.laika.it,0,0.99729,0.005369,0,0.9919209515452909,0.9972898665296267,0.0053689149843357395,12,2,1,2.688721875540867,0,0,0.0,29208,1,0,0.9056603773584906
18625,18625_www.laika.it,0,0.997328,0.008225,0,0.9891022079449243,0.9973276152334468,0.008225407288522528,12,2,1,2.688721875540867,0,0,0.0,29113,1,0,0.9333333333333333
18626,18626_www.laika.it,0,0.997425,0.008432,0,0.9889928449101848,0.9974250112142983,0.008432166304113435,12,2,1,2.688721875540867,0,0,0.0,28800,1,0,0.9423076923076923
18627,18627_www.laika.it,0,0.997425,0.008432,0,0.9889928439721808,0.9974250102762943,0.008432166304113435,12,2,1,2.688721875540867,0,0,0.0,28898,1,0,0.9326923076923077
18628,18628_www.laika.it,0,0.997475,0.009459,0,0.9880166253908391,0.9974751975999917,0.009458572209152534,12,2,1,2.688721875540867,0,0,0.0,28585,1,0,0.9320388349514563
18630,18630_4healthconsulting.com.au,0,0.365782,0.729002,0,0.36321993419217147,0.7290020491698034,0.3657821149776319,24,2,1,3.8349625007211565,0,0,0.041666666666666664,35469,0,0,3.25
18631,18631_4healthconsulting.com.au,0,0.365782,0.729002,0,0.3632199305773923,0.7290020491698034,0.36578211859241105,24,2,1,3.8349625007211565,0,0,0.041666666666666664,35469,0,0,3.25
18632,18632_4healthconsulting.com.au,0,0.409254,0.036808,1,0.3724461854336439,0.40925403854392317,0.0368078531102793,24,2,1,3.8349625007211565,0,0,0.041666666666666664,28985,0,0,2.3333333333333335
18633,18633_4healthconsulting.com.au,0,0.349128,0.335788,1,0.013339304841720745,0.3491277028336832,0.3357883979919625,24,2,1,3.8349625007211565,0,0,0.041666666666666664,40410,1,0,3.4
18635,18635_www.fxasia.com,0,0.179283,0.003178,1,0.17610475589113925,0.17928262190394184,0.0031778660128026063,10,1,0,3.121928094887362,0,1,0.0,156881,2,1,2.257142857142857
18636,18636_www.fxasia.com,0,0.179283,0.003178,1,0.17610475567718872,0.17928262168999132,0.0031778660128026063,10,1,0,3.121928094887362,0,1,0.0,156880,2,1,2.257142857142857
18637,18637_www.fxasia.com,0,0.179283,0.003178,1,0.17610475589113925,0.17928262190394184,0.0031778660128026063,10,1,0,3.121928094887362,0,1,0.0,156879,2,1,2.257142857142857
18641,18641_lorispetsalon.net,0,0.198994,0.034487,1,0.16450688570881963,0.19899384867139258,0.03448696296257295,17,1,0,3.381580488309164,0,0,0.0,9939,0,0,0.3333333333333333
18642,18642_lorispetsalon.net,0,0.325925,0.316799,1,0.00912617600846971,0.32592475935377774,0.316798583345308,17,1,0,3.381580488309164,0,0,0.0,5721,0,0,0.631578947368421
18643,18643_lorispetsalon.net,0,0.491535,0.435364,1,0.0561710038222723,0.4915348024239481,0.4353637986016758,17,1,0,3.381580488309164,0,0,0.0,8097,1,0,0.5263157894736842
18645,18645_lorispetsalon.net,0,0.213234,0.331476,1,0.1182422026515163,0.33147603333808917,0.21323383068657287,17,1,0,3.381580488309164,0,0,0.0,5682,0,0,0.3157894736842105
18650,18650_myabcchildcare.com,0,0.419421,0.020787,1,0.39863442902361496,0.4194209890886631,0.020786560065048146,18,1,0,3.503258334775645,0,0,0.0,5486,0,0,0.1875
18651,18651_myabcchildcare.com,0,0.419421,0.020787,1,0.39863456673164793,0.4194211267966961,0.020786560065048146,18,1,0,3.503258334775645,0,0,0.0,5486,0,0,0.1875
18653,18653_myabcchildcare.com,0,0.372397,0.406117,1,0.03371965967408863,0.4061165874239062,0.3723969277498176,18,1,0,3.503258334775645,0,0,0.0,11253,0,0,0.10714285714285714
18654,18654_myabcchildcare.com,0,0.466248,0.306928,1,0.15932009691208804,0.4662477967126326,0.3069276998005446,18,1,0,3.503258334775645,0,0,0.0,5454,0,0,0.2727272727272727
18655,18655_myabcchildcare.com,0,0.453142,0.306963,1,0.14617867852448024,0.45314150498778905,0.3069628264633088,18,1,0,3.503258334775645,0,0,0.0,9160,0,0,0.2727272727272727
18668,18668_www.inanbd.com,0,0.999994,0.007132,0,0.9928621690033863,0.9999938326880937,0.0071316636847074235,14,2,1,3.182005814760214,0,0,0.0,28984,1,0,0.19117647058823528
18669,18669_www.inanbd.com,0,0.999998,0.008909,0,0.9910889944259001,0.9999981803018894,0.008909185875989234,14,2,1,3.182005814760214,0,0,0.0,20377,1,0,0.23636363636363636
18670,18670_www.inanbd.com,0,0.999998,0.007806,0,0.9921915053002842,0.9999975000637161,0.007805994763431931,14,2,1,3.182005814760214,0,0,0.0,22353,1,0,0.21666666666666667
18672,18672_www.inanbd.com,0,0.999997,0.00224,0,0.9977570672666847,0.9999971350187351,0.0022400677520503787,14,2,1,3.182005814760214,0,0,0.0,56000,2,0,0.864406779661017
18673,18673_www.inanbd.com,0,0.999997,0.006991,0,0.9930067192365098,0.9999974375086877,0.00699071827217792,14,2,1,3.182005814760214,0,0,0.0,22733,1,0,0.21666666666666667
18724,18724_prime-travels.net,0,0.179514,0.034132,1,0.1453817482566441,0.17951379710374993,0.03413204884710582,17,1,0,3.572469458770136,0,0,0.0,64015,1,0,1.2553191489361701
18725,18725_prime-travels.net,0,0.182935,0.026583,1,0.1563518626184893,0.18293450701957292,0.026582644401083624,17,1,0,3.572469458770136,0,0,0.0,67167,1,0,1.2765957446808511
18726,18726_prime-travels.net,0,0.179514,0.034132,1,0.1453817482566441,0.17951379710374993,0.03413204884710582,17,1,0,3.572469458770136,0,0,0.0,64015,1,0,1.2553191489361701
18727,18727_prime-travels.net,0,0.183092,0.331469,1,0.14837764192989616,0.3314694705137851,0.18309182858388895,17,1,0,3.572469458770136,0,0,0.0,80894,1,0,0.927536231884058
18728,18728_prime-travels.net,0,0.18255,0.051789,1,0.13076086417044844,0.18254989536565613,0.0517890311952077,17,1,0,3.572469458770136,0,0,0.0,66623,1,0,1.0925925925925926
18730,18730_kggr.pl,0,0.17819,0.004141,1,0.17404886019526838,0.17818981876672602,0.00414095857145762,7,1,0,2.5216406363433186,0,0,0.0,26945,0,0,0.06578947368421052
18731,18731_kggr.pl,0,0.178542,0.003172,1,0.17537043062242183,0.17854228639349579,0.0031718557710739663,7,1,0,2.5216406363433186,0,0,0.0,25900,0,0,0.19607843137254902
18732,18732_kggr.pl,0,0.178385,0.00309,1,0.1752949723488147,0.1783847044575636,0.0030897321087489135,7,1,0,2.5216406363433186,0,0,0.0,23515,0,0,0.08064516129032258
18733,18733_kggr.pl,0,0.178532,0.002272,1,0.1762602024696474,0.17853238062588028,0.002272178156232884,7,1,0,2.5216406363433186,0,0,0.0,20529,0,0,0.1
18734,18734_kggr.pl,0,0.178142,0.003476,1,0.17466608778348444,0.17814208704686463,0.003475999263380174,7,1,0,2.5216406363433186,0,0,0.0,30305,0,0,0.05813953488372093
18773,18773_iitrader.com,0,0.181433,0.036848,1,0.14458499202889868,0.18143266750411224,0.03684767547521356,12,1,0,3.2516291673878226,0,0,0.0,42068,1,0,3.4871794871794872
18774,18774_iitrader.com,0,0.179064,0.037893,1,0.14117134040288548,0.17906447912288181,0.03789313871999633,12,1,0,3.2516291673878226,0,0,0.0,34001,0,0,3.0476190476190474
18775,18775_iitrader.com,0,0.181433,0.036848,1,0.14458499202889868,0.18143266750411224,0.03684767547521356,12,1,0,3.2516291673878226,0,0,0.0,42068,1,0,3.4871794871794872
18776,18776_iitrader.com,0,0.179367,0.008203,1,0.17116383388774012,0.17936651503174794,0.00820268114400782,12,1,0,3.2516291673878226,0,0,0.0,33634,0,0,3.15
18777,18777_iitrader.com,0,0.179378,0.050637,1,0.12874117565709556,0.17937835291627713,0.05063717725918158,12,1,0,3.2516291673878226,0,0,0.0,48865,0,0,2.4411764705882355
18778,18778_iitrader.com,0,0.179253,0.017459,1,0.16179355834495818,0.1792528015816537,0.0174592432366955,12,1,0,3.2516291673878226,0,0,0.0,39006,0,0,2.953488372093023
18782,18782_investinguatemala.org,0,0.197414,0.027659,1,0.16975545500221914,0.1974140839870654,0.027658628984846244,21,1,0,3.689703732199547,0,0,0.0,95247,4,1,1.5301204819277108
18783,18783_investinguatemala.org,0,0.195908,0.024833,1,0.17107472578905336,0.1959079084737525,0.02483318268469915,21,1,0,3.689703732199547,0,0,0.0,96108,4,1,1.5054945054945055
18784,18784_investinguatemala.org,0,0.19403,0.00211,1,0.1919203477666429,0.19402992661427287,0.0021095788476299658,21,1,0,3.689703732199547,0,0,0.0,116343,4,1,1.9230769230769231
18785,18785_investinguatemala.org,0,0.205681,0.026459,1,0.17922242213014283,0.2056814097911861,0.026458987661043258,21,1,0,3.689703732199547,0,0,0.0,115591,5,1,2.923076923076923
